method,family,target_size,aggregation,mean_inner_roc_auc,mean_inner_pr_auc,mean_inner_bedroc_alpha_20,selection_metric_std,inner_subsets,config
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 0.0, ""decoy_exposure"": 1.0, ""redundancy"": 0.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 0.0, ""decoy_exposure"": 1.0, ""redundancy"": 1.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 0.0, ""decoy_exposure"": 1.0, ""redundancy"": 1.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 0.0, ""decoy_exposure"": 1.0, ""redundancy"": 2.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 0.0, ""decoy_exposure"": 1.0, ""redundancy"": 2.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 1.0, ""decoy_exposure"": 1.0, ""redundancy"": 0.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 1.0, ""decoy_exposure"": 1.0, ""redundancy"": 0.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 1.0, ""decoy_exposure"": 1.0, ""redundancy"": 1.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 1.0, ""decoy_exposure"": 1.0, ""redundancy"": 1.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 1.0, ""decoy_exposure"": 1.0, ""redundancy"": 2.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 1.0, ""decoy_exposure"": 1.0, ""redundancy"": 2.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 2.0, ""decoy_exposure"": 1.0, ""redundancy"": 0.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 2.0, ""decoy_exposure"": 1.0, ""redundancy"": 0.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 2.0, ""decoy_exposure"": 1.0, ""redundancy"": 1.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 2.0, ""decoy_exposure"": 1.0, ""redundancy"": 1.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.754375,0.7644661644868831,0.8656704624374675,0.11643271487105541,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_1A9U_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 2.0, ""decoy_exposure"": 1.0, ""redundancy"": 2.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7375,0.7566003391081271,0.8577489151313313,0.20579673642016216,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_1A9U_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 2.0, ""decoy_exposure"": 1.0, ""redundancy"": 2.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 0.0, ""decoy_exposure"": 2.0, ""redundancy"": 0.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 0.0, ""decoy_exposure"": 2.0, ""redundancy"": 0.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 0.0, ""decoy_exposure"": 2.0, ""redundancy"": 1.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 0.0, ""decoy_exposure"": 2.0, ""redundancy"": 1.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 0.0, ""decoy_exposure"": 2.0, ""redundancy"": 2.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 0.0, ""decoy_exposure"": 2.0, ""redundancy"": 2.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 1.0, ""decoy_exposure"": 2.0, ""redundancy"": 0.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 1.0, ""decoy_exposure"": 2.0, ""redundancy"": 0.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 1.0, ""decoy_exposure"": 2.0, ""redundancy"": 1.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 1.0, ""decoy_exposure"": 2.0, ""redundancy"": 1.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 1.0, ""decoy_exposure"": 2.0, ""redundancy"": 2.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 1.0, ""decoy_exposure"": 2.0, ""redundancy"": 2.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 2.0, ""decoy_exposure"": 2.0, ""redundancy"": 0.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 2.0, ""decoy_exposure"": 2.0, ""redundancy"": 0.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 2.0, ""decoy_exposure"": 2.0, ""redundancy"": 1.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 2.0, ""decoy_exposure"": 2.0, ""redundancy"": 1.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 2.0, ""decoy_exposure"": 2.0, ""redundancy"": 2.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 1.0, ""active_overlap"": 2.0, ""decoy_exposure"": 2.0, ""redundancy"": 2.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 2.0, ""active_overlap"": 0.0, ""decoy_exposure"": 0.5, ""redundancy"": 0.0}}"
discriminative_qubo,discriminative_qubo,3,mean_score,0.7475,0.7657737415225576,0.875063807776619,0.1758823210837198,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""mean_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 2.0, ""active_overlap"": 0.0, ""decoy_exposure"": 0.5, ""redundancy"": 0.0}}"
discriminative_qubo,discriminative_qubo,3,min_score,0.768125,0.7751596038075734,0.8714811111920204,0.11120549999603337,"[[""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""], [""MK14_2QD9_reference"", ""MK14_3K3J_aligned"", ""MK14_3KQ7_aligned""]]","{""aggregation"": ""min_score"", ""family"": ""discriminative_qubo"", ""target_size"": 3, ""weights"": {""active_coverage"": 2.0, ""active_overlap"": 0.0, ""decoy_exposure"": 0.5, ""redundancy"": 1.0}}"
